    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 7368,              ,                ,               ,     85452,       94960,      72741
 7369,              ,                ,               ,     85476,       94974,      78066
 7370,              ,                ,               ,     85457,       94988,      73146
 7371,              ,                ,               ,     85473,       95002,      73343
 7372,              ,                ,               ,     85510,       95016,      73710
 7373,              ,                ,               ,     85561,       95030,      74760
 7374,              ,                ,               ,     85512,       95044,      77643
 7375,              ,                ,               ,     85545,       95058,      77373
 7376,              ,                ,               ,     85545,       95072,      73080
 7377,              ,                ,               ,     85558,       95086,      74991
 7378,              ,                ,               ,     85576,       95100,      82325
 7379,              ,                ,               ,     85603,       95114,      74830
 7380,              ,                ,               ,     85566,       95128,      75064
 7381,              ,                ,               ,     85566,       95142,      72904
 7382,              ,                ,               ,     85626,       95156,      74031
 7383,              ,                ,               ,     85639,       95170,      73233
 7384,              ,                ,               ,     85653,       95184,      75917
 7385,              ,                ,               ,     85650,       95198,      73356
 7386,              ,                ,               ,     85718,       95212,      77222
 7387,              ,                ,               ,     85735,       95226,      72011
 7388,              ,                ,               ,     85716,       95240,      73322
 7389,              ,                ,               ,     85788,       95254,      72759
 7390,              ,                ,               ,     85767,       95268,      73120
 7391,              ,                ,               ,     85772,       95282,      73879
 7392,              ,                ,               ,     85734,       95296,      76646
 7393,              ,                ,               ,     85734,       95310,      78613
 7394,              ,                ,               ,     85749,       95324,      74164
 7395,              ,                ,               ,     85707,       95338,      79361
 7396,              ,                ,               ,     85792,       95352,      74246
 7397,              ,                ,               ,     85803,       95366,      76579
 7398,              ,                ,               ,     85890,       95380,      74050
 7399,              ,                ,               ,     85852,       95394,      76918
 7400,              ,                ,               ,     85818,       95408,      73451
 7401,              ,                ,               ,     85818,       95422,      74352
 7402,              ,                ,               ,     85867,       95436,      73055
 7403,              ,                ,               ,     85904,       95450,      72289
 7404,              ,                ,               ,     85902,       95464,      73490
 7405,              ,                ,               ,     85946,       95478,      73005
 7406,              ,                ,               ,     85927,       95492,      78495
 7407,              ,                ,               ,     85968,       95506,      76498
 7408,              ,                ,               ,     85912,       95520,      74880
 7409,              ,                ,               ,     85935,       95534,      77041
 7410,              ,                ,               ,     86021,       95548,      74540
 7411,              ,                ,               ,     85996,       95562,      73291
 7412,              ,                ,               ,     86043,       95576,      74621
 7413,              ,                ,               ,     86070,       95590,      82614
 7414,              ,                ,               ,     86033,       95604,      76204
 7415,              ,                ,               ,     86033,       95618,      74307
 7416,              ,                ,               ,     86055,       95632,      77787
 7417,              ,                ,               ,     86074,       95646,      72550
 7418,              ,                ,               ,     86093,       95660,      75118
 7419,              ,                ,               ,     86070,       95674,      75984
 7420,              ,                ,               ,     86146,       95688,      73539
 7421,              ,                ,               ,     86205,       95702,      75029
 7422,              ,                ,               ,     86136,       95716,      75009
 7423,              ,                ,               ,     86191,       95730,      74819
 7424,              ,                ,               ,     86181,       95744,      79687
 7425,              ,                ,               ,     86193,       95758,      73945
 7426,              ,                ,               ,     86197,       95772,      75755
 7427,              ,                ,               ,     86170,       95786,      86321
 7428,              ,                ,               ,     86259,       95800,      74031
 7429,              ,                ,               ,     86282,       95814,      73012
 7430,              ,                ,               ,     86241,       95828,      74790
 7431,              ,                ,               ,     86241,       95842,      74556
 7432,              ,                ,               ,     86268,       95856,      75449
 7433,              ,                ,               ,     86287,       95870,      77075
 7434,              ,                ,               ,     86279,       95884,      73656
 7435,              ,                ,               ,     86288,       95898,      73958
 7436,              ,                ,               ,     86304,       95912,      81534
 7437,              ,                ,               ,     86336,       95926,      79063
 7438,              ,                ,               ,     86327,       95940,      74611
 7439,              ,                ,               ,     86360,       95954,      74454
 7440,              ,                ,               ,     86377,       95968,      76750
 7441,              ,                ,               ,     86383,       95982,      75635
 7442,              ,                ,               ,     86394,       95996,      74136
 7443,              ,                ,               ,     86377,       96010,      74930
 7444,              ,                ,               ,     86416,       96024,      73778
 7445,              ,                ,               ,     86440,       96038,      80271
 7446,              ,                ,               ,     86496,       96052,      74069
 7447,              ,                ,               ,     86511,       96066,      73597
 7448,              ,                ,               ,     86508,       96080,      73544
 7449,              ,                ,               ,     86504,       96094,      73002
 7450,              ,                ,               ,     86511,       96108,      73750
 7451,              ,                ,               ,     86495,       96122,      76165
 7452,              ,                ,               ,     86469,       96136,      73878
 7453,              ,                ,               ,     86469,       96150,      74183
 7454,              ,                ,               ,     86482,       96164,      77353
 7455,              ,                ,               ,     86495,       96178,      74640
 7456,              ,                ,               ,     86571,       96192,      73061
 7457,              ,                ,               ,     86590,       96206,      74638
 7458,              ,                ,               ,     86525,       96220,      78125
 7459,              ,                ,               ,     86565,       96234,      73872
 7460,              ,                ,               ,     86590,       96248,      74241
 7461,              ,                ,               ,     86586,       96262,      73629
 7462,              ,                ,               ,     86560,       96276,      73894
 7463,              ,                ,               ,     86590,       96290,      76632
 7464,              ,                ,               ,     86667,       96304,      75011
 7465,              ,                ,               ,     86649,       96318,      75072
 7466,              ,                ,               ,     86613,       96332,      74238
 7467,              ,                ,               ,     86703,       96346,      73117
 7468,              ,                ,               ,     86705,       96360,      73661
 7469,              ,                ,               ,     86706,       96374,      79756
 7470,              ,                ,               ,     86682,       96388,      73301
 7471,              ,                ,               ,     86725,       96402,      76093
 7472,              ,                ,               ,     86748,       96416,      74317
 7473,              ,                ,               ,     86762,       96430,      75993
 7474,              ,                ,               ,     86793,       96444,      73005
 7475,              ,                ,               ,     86822,       96458,      74187
 7476,              ,                ,               ,     86796,       96472,      76956
 7477,              ,                ,               ,     86795,       96486,      73839
 7478,              ,                ,               ,     86852,       96500,      72641
 7479,              ,                ,               ,     86845,       96514,      73601
 7480,              ,                ,               ,     86865,       96528,      75376
 7481,              ,                ,               ,     86862,       96542,      74144
 7482,              ,                ,               ,     86884,       96556,      76407
 7483,              ,                ,               ,     86881,       96570,      74769
 7484,              ,                ,               ,     86920,       96584,      74063
 7485,              ,                ,               ,     86916,       96598,      78553
 7486,              ,                ,               ,     86978,       96612,      76577
 7487,              ,                ,               ,     86990,       96626,      75551
 7488,              ,                ,               ,     87073,       96640,      78811
 7489,              ,                ,               ,     87080,       96654,      75622
 7490,              ,                ,               ,     87054,       96668,      75564
 7491,              ,                ,               ,     87025,       96682,      77457
 7492,              ,                ,               ,     86998,       96696,      75191
 7493,              ,                ,               ,     86982,       96710,      73785
 7494,              ,                ,               ,     87128,       96724,      79138
 7495,              ,                ,               ,     87122,       96738,      75970
 7496,              ,                ,               ,     87125,       96752,      74190
 7497,              ,                ,               ,     87153,       96766,      74220
 7498,              ,                ,               ,     87173,       96780,      77072
 7499,              ,                ,               ,     87153,       96794,      76358
 7500,              ,                ,               ,     87056,       96808,      77061
 7501,              ,                ,               ,     87078,       96822,      75816
 7502,              ,                ,               ,     87167,       96836,      73649
 7503,              ,                ,               ,     87201,       96850,      73161
 7504,              ,                ,               ,     87199,       96864,      74188
 7505,              ,                ,               ,     87209,       96878,      78334
 7506,              ,                ,               ,     87227,       96892,      76246
 7507,              ,                ,               ,     87264,       96906,      74841
 7508,              ,                ,               ,     87244,       96920,      75448
 7509,              ,                ,               ,     87285,       96934,      76651
 7510,              ,                ,               ,     87208,       96948,      75394
 7511,              ,                ,               ,     87294,       96962,      78999
 7512,              ,                ,               ,     87305,       96976,      74887
 7513,              ,                ,               ,     87322,       96990,      74145
 7514,              ,                ,               ,     87330,       97004,      73825
 7515,              ,                ,               ,     87346,       97018,      74561
 7516,              ,                ,               ,     87416,       97032,      74256
 7517,              ,                ,               ,     87430,       97046,      76456
 7518,              ,                ,               ,     87399,       97060,      74707
 7519,              ,                ,               ,     87435,       97074,      75635
 7520,              ,                ,               ,     87396,       97088,      73820
 7521,              ,                ,               ,     87401,       97102,      73534
 7522,              ,                ,               ,     87433,       97116,      75380
 7523,              ,                ,               ,     87459,       97130,      82625
 7524,              ,                ,               ,     87470,       97144,      76720
 7525,              ,                ,               ,     87471,       97158,      75665
 7526,              ,                ,               ,     87476,       97172,      74921
 7527,              ,                ,               ,     87538,       97186,      75016
 7528,              ,                ,               ,     87499,       97200,      74145
 7529,              ,                ,               ,     87531,       97214,      77566
 7530,              ,                ,               ,     87551,       97228,      76645
 7531,              ,                ,               ,     87546,       97242,      74526
 7532,              ,                ,               ,     87596,       97256,      74028
 7533,              ,                ,               ,     87587,       97270,      75614
 7534,              ,                ,               ,     87594,       97284,      75913
 7535,              ,                ,               ,     87641,       97298,      80518
 7536,              ,                ,               ,     87596,       97312,      74720
 7537,              ,                ,               ,     87619,       97326,      74324
 7538,              ,                ,               ,     87618,       97340,      74976
 7539,              ,                ,               ,     87659,       97354,      74437
 7540,              ,                ,               ,     87649,       97368,      73933
 7541,              ,                ,               ,     87645,       97382,      75086
 7542,              ,                ,               ,     87699,       97396,      77877
 7543,              ,                ,               ,     87693,       97410,      73732
 7544,              ,                ,               ,     87711,       97424,      75975
 7545,              ,                ,               ,     87729,       97438,      75994
 7546,              ,                ,               ,     87743,       97452,      74356
 7547,              ,                ,               ,     87733,       97466,      84805
 7548,              ,                ,               ,     87764,       97480,      77004
 7549,              ,                ,               ,     87770,       97494,      81207
 7550,              ,                ,               ,     87768,       97508,      76126
 7551,              ,                ,               ,     87823,       97522,      77616
 7552,              ,                ,               ,     87825,       97536,      75100
 7553,              ,                ,               ,     87837,       97550,      76734
 7554,              ,                ,               ,     87808,       97564,      76076
 7555,              ,                ,               ,     87790,       97578,      76906
 7556,              ,                ,               ,     87803,       97592,      74603
 7557,              ,                ,               ,     87824,       97606,      75411
 7558,              ,                ,               ,     87875,       97620,      74144
 7559,              ,                ,               ,     87865,       97634,      75038
 7560,              ,                ,               ,     87937,       97648,      74026
 7561,              ,                ,               ,     87955,       97662,      75042
 7562,              ,                ,               ,     87965,       97676,      77419
 7563,              ,                ,               ,     88028,       97690,      75360
 7564,              ,                ,               ,     87965,       97704,      78420
 7565,              ,                ,               ,     87986,       97718,      79185
 7566,              ,                ,               ,     87959,       97732,      76005
 7567,              ,                ,               ,     87982,       97746,      83247
 7568,              ,                ,               ,     88100,       97760,      81170
 7569,              ,                ,               ,     88114,       97774,      74414
 7570,              ,                ,               ,     88054,       97788,      74763
 7571,              ,                ,               ,     88019,       97802,      77563
 7572,              ,                ,               ,     88008,       97816,      74947
 7573,              ,                ,               ,     88032,       97830,      76044
 7574,              ,                ,               ,     87975,       97844,      78751
 7575,              ,                ,               ,     88039,       97858,      75567
 7576,              ,                ,               ,     88110,       97872,      75101
 7577,              ,                ,               ,     88133,       97886,      75570
 7578,              ,                ,               ,     88156,       97900,      75456
 7579,              ,                ,               ,     88180,       97914,      76942
 7580,              ,                ,               ,     88203,       97928,      78056
 7581,              ,                ,               ,     88173,       97942,      76765
 7582,              ,                ,               ,     88208,       97956,      76026
 7583,              ,                ,               ,     88219,       97970,      79690
 7584,              ,                ,               ,     88252,       97984,      77549
 7585,              ,                ,               ,     88262,       97998,      75496
 7586,              ,                ,               ,     88224,       98012,      76886
 7587,              ,                ,               ,     88239,       98026,      78674
 7588,              ,                ,               ,     88358,       98040,      78910
 7589,              ,                ,               ,     88365,       98054,      75078
 7590,              ,                ,               ,     88311,       98068,      74941
 7591,              ,                ,               ,     88340,       98082,      75490
 7592,              ,                ,               ,     88317,       98096,      75238
 7593,              ,                ,               ,     88316,       98110,      75786
 7594,              ,                ,               ,     88396,       98124,      75709
 7595,              ,                ,               ,     88407,       98138,      75631
 7596,              ,                ,               ,     88383,       98152,      73867
 7597,              ,                ,               ,     88386,       98166,      78961
 7598,              ,                ,               ,     88399,       98180,      80779
 7599,              ,                ,               ,     88476,       98194,      74977
 7600,              ,                ,               ,     88423,       98208,      74538
 7601,              ,                ,               ,     88450,       98222,      74918
 7602,              ,                ,               ,     88492,       98236,      76499
 7603,              ,                ,               ,     88529,       98250,      75193
 7604,              ,                ,               ,     88464,       98264,      75963
 7605,              ,                ,               ,     88478,       98278,      74701
 7606,              ,                ,               ,     88477,       98292,      74543
 7607,              ,                ,               ,     88534,       98306,      75503
 7608,              ,                ,               ,     88545,       98320,      78593
 7609,              ,                ,               ,     88567,       98334,      76522
 7610,              ,                ,               ,     88558,       98348,      75822
 7611,              ,                ,               ,     88574,       98362,      76640
 7612,              ,                ,               ,     88652,       98376,      86872
 7613,              ,                ,               ,     88596,       98390,      76566
 7614,              ,                ,               ,     88636,       98404,      75005
 7615,              ,                ,               ,     88605,       98418,      74943
 7616,              ,                ,               ,     88590,       98432,      76019
 7617,              ,                ,               ,     88603,       98446,      76511
 7618,              ,                ,               ,     88597,       98460,      74847
 7619,              ,                ,               ,     88702,       98474,      76400
 7620,              ,                ,               ,     88664,       98488,      78719
 7621,              ,                ,               ,     88708,       98502,      75408
 7622,              ,                ,               ,     88710,       98516,      75558
 7623,              ,                ,               ,     88772,       98530,      76015
 7624,              ,                ,               ,     88711,       98544,      75783
 7625,              ,                ,               ,     88753,       98558,      74521
 7626,              ,                ,               ,     88789,       98572,      74982
 7627,              ,                ,               ,     88786,       98586,      75239
 7628,              ,                ,               ,     88795,       98600,      77209
 7629,              ,                ,               ,     88811,       98614,      76389
 7630,              ,                ,               ,     88870,       98628,      75037
 7631,              ,                ,               ,     88841,       98642,      77246
 7632,              ,                ,               ,     88880,       98656,      87284
 7633,              ,                ,               ,     88884,       98670,      86560
 7634,              ,                ,               ,     88874,       98684,      79339
 7635,              ,                ,               ,     88881,       98698,      74485
 7636,              ,                ,               ,     88888,       98712,      77822
 7637,              ,                ,               ,     88869,       98726,      75953
 7638,              ,                ,               ,     88970,       98740,      78989
 7639,              ,                ,               ,     88897,       98754,      75269
 7640,              ,                ,               ,     88978,       98768,      77456
 7641,              ,                ,               ,     88997,       98782,      79151
 7642,              ,                ,               ,     88956,       98796,      82597
 7643,              ,                ,               ,     88985,       98810,      78781
 7644,              ,                ,               ,     89019,       98824,      75442
 7645,              ,                ,               ,     89047,       98838,      77222
 7646,              ,                ,               ,     89032,       98852,      79518
 7647,              ,                ,               ,     89037,       98866,      76459
 7648,              ,                ,               ,     89042,       98880,      76979
 7649,              ,                ,               ,     89062,       98894,      74957
 7650,              ,                ,               ,     89084,       98908,      77090
 7651,              ,                ,               ,     89118,       98922,      75467
 7652,              ,                ,               ,     89117,       98936,      75999
 7653,              ,                ,               ,     89131,       98950,      76298
 7654,              ,                ,               ,     89156,       98964,      80760
 7655,              ,                ,               ,     89173,       98978,      81062
 7656,              ,                ,               ,     89205,       98992,      80666
 7657,              ,                ,               ,     89209,       99006,      76078
 7658,              ,                ,               ,     89171,       99020,      76770
 7659,              ,                ,               ,     89198,       99034,      76441
 7660,              ,                ,               ,     89206,       99048,      76276
 7661,              ,                ,               ,     89179,       99062,      75804
 7662,              ,                ,               ,     89215,       99076,      77312
 7663,              ,                ,               ,     89218,       99090,      76310
 7664,              ,                ,               ,     89291,       99104,      78226
 7665,              ,                ,               ,     89299,       99118,      76572
 7666,              ,                ,               ,     89254,       99132,      75911
 7667,              ,                ,               ,     89260,       99146,      75316
 7668,              ,                ,               ,     89356,       99160,      75126
 7669,              ,                ,               ,     89364,       99174,      76782
 7670,              ,                ,               ,     89341,       99188,      76456
 7671,              ,                ,               ,     89330,       99202,      76061
 7672,              ,                ,               ,     89362,       99216,      76595
 7673,              ,                ,               ,     89402,       99230,      77397
 7674,              ,                ,               ,     89454,       99244,      81570
 7675,              ,                ,               ,     89464,       99258,      76909
 7676,              ,                ,               ,     89400,       99272,      77599
 7677,              ,                ,               ,     89398,       99286,      76366
 7678,              ,                ,               ,     89444,       99300,      77468
 7679,              ,                ,               ,     89480,       99314,      77222
 7680,              ,                ,               ,     89542,       99328,      75835
 7681,              ,                ,               ,     89555,       99342,      78114
 7682,              ,                ,               ,     89490,       99356,      76184
 7683,              ,                ,               ,     89480,       99370,      77039
 7684,              ,                ,               ,     89571,       99384,      75690
 7685,              ,                ,               ,     89577,       99398,      76352
 7686,              ,                ,               ,     89578,       99412,      77371
 7687,              ,                ,               ,     89609,       99426,      75449
 7688,              ,                ,               ,     89642,       99440,      84688
 7689,              ,                ,               ,     89668,       99454,      79360
 7690,              ,                ,               ,     89642,       99468,      76210
 7691,              ,                ,               ,     89650,       99482,      77894
 7692,              ,                ,               ,     89641,       99496,      77986
 7693,              ,                ,               ,     89673,       99510,      76929
 7694,              ,                ,               ,     89617,       99524,      77485
 7695,              ,                ,               ,     89671,       99538,      78468
 7696,              ,                ,               ,     89734,       99552,      77093
 7697,              ,                ,               ,     89757,       99566,      76895
 7698,              ,                ,               ,     89733,       99580,      76857
 7699,              ,                ,               ,     89761,       99594,      76786
 7700,              ,                ,               ,     89720,       99608,      95093
 7701,              ,                ,               ,     89747,       99622,      77818
 7702,              ,                ,               ,     89803,       99636,      78969
 7703,              ,                ,               ,     89753,       99650,      78249
 7704,              ,                ,               ,     89770,       99664,      79730
 7705,              ,                ,               ,     89797,       99678,      76690
 7706,              ,                ,               ,     89814,       99692,      76030
 7707,              ,                ,               ,     89838,       99706,      81160
 7708,              ,                ,               ,     89846,       99720,      77286
 7709,              ,                ,               ,     89858,       99734,      76685
 7710,              ,                ,               ,     89899,       99748,      81139
 7711,              ,                ,               ,     89863,       99762,      80330
 7712,              ,                ,               ,     89880,       99776,      78585
 7713,              ,                ,               ,     89886,       99790,      76344
 7714,              ,                ,               ,     89919,       99804,      77127
 7715,              ,                ,               ,     89933,       99818,      78862
 7716,              ,                ,               ,     89941,       99832,      78491
 7717,              ,                ,               ,     89958,       99846,      78010
 7718,              ,                ,               ,     89942,       99860,      79268
 7719,              ,                ,               ,     89967,       99874,      76958
 7720,              ,                ,               ,     89998,       99888,      76745
 7721,              ,                ,               ,     90022,       99902,      77384
 7722,              ,                ,               ,     90003,       99916,      77568
 7723,              ,                ,               ,     90065,       99930,      81067
 7724,              ,                ,               ,     90066,       99944,      85167
 7725,              ,                ,               ,     90068,       99958,      75668
 7726,              ,                ,               ,     90090,       99972,      77702
 7727,              ,                ,               ,     90126,       99986,      77213
 7728,              ,                ,               ,     90143,      100000,      77363
 7729,              ,                ,               ,     90154,      100014,      77276
 7730,              ,                ,               ,     90200,      100028,      77157
 7731,              ,                ,               ,     90177,      100042,      78362
 7732,              ,                ,               ,     90203,      100056,      81963
 7733,              ,                ,               ,     90179,      100070,      75898
 7734,              ,                ,               ,     90241,      100084,      77654
 7735,              ,                ,               ,     90269,      100098,      76185
 7736,              ,                ,               ,     90192,      100112,      79018
 7737,              ,                ,               ,     90204,      100126,      77451
 7738,              ,                ,               ,     90248,      100140,      78480
 7739,              ,                ,               ,     90277,      100154,      77858
 7740,              ,                ,               ,     90219,      100168,      79822
 7741,              ,                ,               ,     90219,      100182,      77989
 7742,              ,                ,               ,     90280,      100196,      76910
 7743,              ,                ,               ,     90306,      100210,      76246
 7744,              ,                ,               ,     90327,      100224,      77304
 7745,              ,                ,               ,     90331,      100238,      77611
 7746,              ,                ,               ,     90332,      100252,      78610
 7747,              ,                ,               ,     90341,      100266,      77439
 7748,              ,                ,               ,     90384,      100280,      76300
 7749,              ,                ,               ,     90390,      100294,      77716
 7750,              ,                ,               ,     90342,      100308,      77580
 7751,              ,                ,               ,     90329,      100322,      76885
 7752,              ,                ,               ,     90369,      100336,      82203
 7753,              ,                ,               ,     90379,      100350,      79344
 7754,              ,                ,               ,     90428,      100364,      76057
 7755,              ,                ,               ,     90421,      100378,      79502
 7756,              ,                ,               ,     90466,      100392,      77440
 7757,              ,                ,               ,     90476,      100406,      77613
 7758,              ,                ,               ,     90468,      100420,      79866
 7759,              ,                ,               ,     90469,      100434,      78188
 7760,              ,                ,               ,     90503,      100448,      79996
 7761,              ,                ,               ,     90532,      100462,      80004
 7762,              ,                ,               ,     90504,      100476,      76913
 7763,              ,                ,               ,     90549,      100490,      78053
 7764,              ,                ,               ,     90553,      100504,      78113
 7765,              ,                ,               ,     90563,      100518,      77922
 7766,              ,                ,               ,     90601,      100532,      76726
 7767,              ,                ,               ,     90624,      100546,      80305
 7768,              ,                ,               ,     90574,      100560,      87308
 7769,              ,                ,               ,     90551,      100574,      78489
 7770,              ,                ,               ,     90585,      100588,      77476
 7771,              ,                ,               ,     90593,      100602,      78254
 7772,              ,                ,               ,     90644,      100616,      76717
 7773,              ,                ,               ,     90620,      100630,      79826
 7774,              ,                ,               ,     90737,      100644,      80777
 7775,              ,                ,               ,     90730,      100658,      76840
 7776,              ,                ,               ,     90720,      100672,      77098
 7777,              ,                ,               ,     90725,      100686,      78417
 7778,              ,                ,               ,     90699,      100700,      81771
 7779,              ,                ,               ,     90739,      100714,      78024
 7780,              ,                ,               ,     90766,      100728,      79087
 7781,              ,                ,               ,     90821,      100742,      76488
 7782,              ,                ,               ,     90768,      100756,      76904
 7783,              ,                ,               ,     90813,      100770,      80560
 7784,              ,                ,               ,     90839,      100784,      78997
 7785,              ,                ,               ,     90861,      100798,      77123
 7786,              ,                ,               ,     90872,      100812,      77511
 7787,              ,                ,               ,     90866,      100826,      77296
 7788,              ,                ,               ,     90800,      100840,      80755
 7789,              ,                ,               ,     90813,      100854,      78276
 7790,              ,                ,               ,     90892,      100868,      78217
 7791,              ,                ,               ,     90878,      100882,      77987
 7792,              ,                ,               ,     90959,      100896,      77783
 7793,              ,                ,               ,     90963,      100910,      78315
 7794,              ,                ,               ,     90934,      100924,      77045
 7795,              ,                ,               ,     90927,      100938,      77592
 7796,              ,                ,               ,     90995,      100952,      79296
 7797,              ,                ,               ,     91007,      100966,      78160
 7798,              ,                ,               ,     90960,      100980,      76487
 7799,              ,                ,               ,     90963,      100994,      79929
 7800,              ,                ,               ,     91020,      101008,      77514
 7801,              ,                ,               ,     91053,      101022,      77775
 7802,              ,                ,               ,     91051,      101036,      77986
 7803,              ,                ,               ,     91026,      101050,      79116
 7804,              ,                ,               ,     91069,      101064,      79838
 7805,              ,                ,               ,     91114,      101078,      79256
 7806,              ,                ,               ,     91129,      101092,      79259
 7807,              ,                ,               ,     91147,      101106,      80409
 7808,              ,                ,               ,     91161,      101120,      80409
 7809,              ,                ,               ,     91176,      101134,      77169
 7810,              ,                ,               ,     91221,      101148,      79236
 7811,              ,                ,               ,     91222,      101162,      76708
 7812,              ,                ,               ,     91188,      101176,      77482
 7813,              ,                ,               ,     91202,      101190,      77472
 7814,              ,                ,               ,     91259,      101204,      83583
 7815,              ,                ,               ,     91253,      101218,      86891
 7816,              ,                ,               ,     91236,      101232,      77690
 7817,              ,                ,               ,     91257,      101246,      78541
 7818,              ,                ,               ,     91247,      101260,      78965
 7819,              ,                ,               ,     91298,      101274,      79598
 7820,              ,                ,               ,     91255,      101288,      77924
 7821,              ,                ,               ,     91274,      101302,      77646
 7822,              ,                ,               ,     91321,      101316,      77551
 7823,              ,                ,               ,     91303,      101330,      84909
 7824,              ,                ,               ,     91372,      101344,      79176
 7825,              ,                ,               ,     91384,      101358,      78605
 7826,              ,                ,               ,     91326,      101372,      78622
 7827,              ,                ,               ,     91364,      101386,      78490
 7828,              ,                ,               ,     91376,      101400,      77881
 7829,              ,                ,               ,     91379,      101414,      77633
 7830,              ,                ,               ,     91376,      101428,      80291
 7831,              ,                ,               ,     91358,      101442,      82379
 7832,              ,                ,               ,     91364,      101456,      84318
 7833,              ,                ,               ,     91363,      101470,      80232
 7834,              ,                ,               ,     91399,      101484,      77758
 7835,              ,                ,               ,     91414,      101498,      78664
 7836,              ,                ,               ,     91492,      101512,      77808
 7837,              ,                ,               ,     91488,      101526,      80188
 7838,              ,                ,               ,     91475,      101540,      77948
 7839,              ,                ,               ,     91508,      101554,      77315
 7840,              ,                ,               ,     91612,      101568,      81632
 7841,              ,                ,               ,     91614,      101582,      78243
 7842,              ,                ,               ,     91597,      101596,      78216
 7843,              ,                ,               ,     91607,      101610,      78320
 7844,              ,                ,               ,     91574,      101624,      78262
 7845,              ,                ,               ,     91602,      101638,      78194
 7846,              ,                ,               ,     91590,      101652,      82491
 7847,              ,                ,               ,     91647,      101666,      78718
 7848,              ,                ,               ,     91616,      101680,      80511
 7849,              ,                ,               ,     91612,      101694,      78031
 7850,              ,                ,               ,     91648,      101708,      78329
 7851,              ,                ,               ,     91661,      101722,      79406
 7852,              ,                ,               ,     91640,      101736,      77678
 7853,              ,                ,               ,     91657,      101750,      77442
 7854,              ,                ,               ,     91668,      101764,      80029
 7855,              ,                ,               ,     91673,      101778,      77542
 7856,              ,                ,               ,     91791,      101792,      80995
 7857,              ,                ,               ,     91787,      101806,      80188
 7858,              ,                ,               ,     91749,      101820,      79348
 7859,              ,                ,               ,     91780,      101834,      81137
 7860,              ,                ,               ,     91782,      101848,      79221
 7861,              ,                ,               ,     91776,      101862,      79093
 7862,              ,                ,               ,     91807,      101876,      79551
 7863,              ,                ,               ,     91814,      101890,      78460
 7864,              ,                ,               ,     91809,      101904,      78160
 7865,              ,                ,               ,     91803,      101918,      78746
 7866,              ,                ,               ,     91899,      101932,      82084
 7867,              ,                ,               ,     91918,      101946,      77839
